,Unnamed: 0,title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
0,0,"M 6.5 - 42 km W of Sola, Vanuatu",6.5,16-08-2023 12:47,7,4,green,0,657,us,114,7.177,25.0,mww,192.955,-13.88,167.16,"Sola, Vanuatu",Oceania,Vanuatu
1,1,"M 6.5 - 43 km S of Intipucá, El Salvador",6.5,19-07-2023 00:22,8,6,yellow,0,775,us,92,0.679,40.0,mww,69.727,12.81,-88.13,"Intipucá, El Salvador",North America,El Salvador
2,2,"M 6.6 - 25 km ESE of Loncopué, Argentina",6.6,17-07-2023 03:05,7,5,green,0,899,us,70,1.634,28.0,mww,171.371,-38.19,-70.37,"Loncopué, Argentina",South America,Argentina
3,3,"M 7.2 - 98 km S of Sand Point, Alaska",7.2,16-07-2023 06:48,6,6,green,1,860,us,173,0.907,36.0,mww,32.571,54.38,-160.7,"Sand Point, Alaska",North America,United States
4,4,M 7.3 - Alaska Peninsula,7.3,16-07-2023 06:48,0,5,,1,820,at,79,0.879451,172.8,Mi,21.0,54.49,-160.8,Alaska Peninsula,North America,United States
5,5,"M 6.6 - 277 km NNE of Codrington, Antigua and Barbuda",6.6,10-07-2023 20:28,5,4,green,1,802,us,95,2.454,37.0,mww,10.0,20.02,-61.1,"Codrington, Antigua and Barbuda",North America,Antigua and Barbuda
6,6,M 6.9 - Tonga,6.9,02-07-2023 10:27,4,4,green,1,741,us,136,1.179,23.0,mww,229.0,-17.85,-174.94,Tonga,Oceania,Tonga
7,7,M 7.2 - south of the Fiji Islands,7.2,15-06-2023 18:06,8,6,green,1,804,us,85,2.59,24.0,mww,167.404,-22.98,-177.21,the Fiji Islands,Oceania,Fiji
8,8,M 6.6 - Panama-Colombia border region,6.6,25-05-2023 03:05,6,6,green,1,733,us,50,2.163,129.0,mww,10.0,8.89,-77.12,Panama-Colombia border region,South America,Colombia
9,9,M 7.1 - southeast of the Loyalty Islands,7.1,20-05-2023 01:51,3,4,green,1,777,us,98,2.812,56.0,mww,35.981,-23.06,170.46,the Loyalty Islands,Europe,France
10,10,M 7.7 - southeast of the Loyalty Islands,7.7,19-05-2023 02:57,5,4,green,1,927,us,277,3.111,15.0,mww,18.027,-23.23,170.69,the Loyalty Islands,Europe,France
11,11,"M 7.6 - 95 km WNW of Hihifo, Tonga",7.6,10-05-2023 16:02,8,6,green,1,907,us,111,3.631,17.0,mww,210.097,-15.6,-174.61,"Hihifo, Tonga",Oceania,Tonga
12,12,M 6.6 - south of the Fiji Islands,6.6,28-04-2023 03:13,0,2,green,0,670,us,52,5.123,50.0,mww,598.467,-25.27,178.42,the Fiji Islands,Oceania,Fiji
13,13,"M 7.1 - 170 km SSE of Teluk Dalam, Indonesia",7.1,24-04-2023 20:00,9,7,green,0,838,us,70,2.282,58.0,mww,15.462,-0.78,98.53,"Teluk Dalam, Indonesia",Asia,Indonesia
14,14,"M 7.1 - Kermadec Islands, New Zealand",7.1,24-04-2023 00:41,8,7,green,1,777,us,126,0.708,23.0,mww,43.063,-30.02,-177.9,"Kermadec Islands, New Zealand",Oceania,New Zealand
15,15,M 6.7 - south of the Fiji Islands,6.7,18-04-2023 04:31,0,3,green,1,691,us,166,4.719,10.0,mww,595.854,-22.28,179.39,the Fiji Islands,Oceania,Fiji
16,16,"M 7.0 - 96 km N of Tuban, Indonesia",7.0,14-04-2023 09:55,5,3,green,0,818,us,131,1.881,31.0,mww,594.028,-6.03,112.03,"Tuban, Indonesia",Asia,Indonesia
17,17,"M 6.5 - near the east coast of the Kamchatka Peninsula, Russia",6.5,03-04-2023 03:06,7,6,yellow,1,655,us,104,0.266,30.0,mww,105.631,52.78,158.48,"the Kamchatka Peninsula, Russia",Asia,Russian Federation
18,18,"M 7.0 - New Guinea, Papua New Guinea",7.0,02-04-2023 18:04,7,7,green,1,781,us,105,6.45,31.0,mww,62.603,-4.29,143.16,"New Guinea, Papua New Guinea",Asia,Papua New Guinea
19,19,"M 6.5 - 84 km NNW of San Antonio de los Cobres, Argentina",6.5,22-03-2023 16:00,4,4,green,0,656,us,97,1.622,33.0,mww,209.976,-23.48,-66.51,"San Antonio de los Cobres, Argentina",South America,Argentina
20,20,"M 6.5 - 40 km SSE of Jurm, Afghanistan",6.5,21-03-2023 16:47,7,5,green,0,1350,us,134,2.53,13.0,mww,187.589,36.52,70.98,"Jurm, Afghanistan",Asia,Afghanistan
21,21,M 6.8 - near the coast of Ecuador,6.8,18-03-2023 17:12,9,7,orange,1,1159,us,152,0.709,28.0,mww,65.842,-2.85,-79.8,Ecuador,South America,Ecuador
22,23,"M 6.9 - Kermadec Islands, New Zealand",6.9,04-03-2023 06:41,5,5,green,1,735,us,108,0.784,18.0,mww,205.681,-29.47,-178.79,"Kermadec Islands, New Zealand",Oceania,New Zealand
23,24,"M 6.5 - 86 km WSW of Port-Olry, Vanuatu",6.5,02-03-2023 18:04,7,6,green,1,653,us,66,5.483,45.0,mww,10.0,-15.36,166.38,"Port-Olry, Vanuatu",Oceania,Vanuatu
24,25,"M 6.5 - 108 km NW of Kimbe, Papua New Guinea",6.5,01-03-2023 05:36,4,2,green,1,652,us,115,2.739,20.0,mww,598.925,-4.81,149.49,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea
25,26,"M 6.8 - 67 km W of Murghob, Tajikistan",6.8,23-02-2023 00:37,9,7,green,0,737,us,128,1.783,20.0,mww,20.522,38.07,73.21,"Murghob, Tajikistan",Asia,Tajikistan
26,27,"M 7.5 - 4 km SSE of Ekinözü, Turkey",7.5,06-02-2023 10:24,9,9,orange,0,1411,us,135,0.85,17.0,mww,10.0,38.02,37.2,"Ekinözü, Turkey",Asia,Turkey
27,28,"M 6.7 - 18 km ESE of Nurdağı, Turkey",6.7,06-02-2023 01:28,9,8,yellow,0,800,us,108,0.218,44.0,mww,14.497,37.41,36.83,"Nurdağı, Turkey",Asia,Turkey
28,29,M 7.8 - Central Turkey,7.8,06-02-2023 01:17,9,9,red,0,2910,us,118,1.919,32.0,mww,17.925,37.2,37.0,Central Turkey,Asia,Turkey
29,30,M 6.8 - ,6.8,20-01-2023 22:09,4,3,green,0,718,us,60,5.129,61.0,mww,610.671,-26.72,-63.04,"Santiago del Estero, Argentina",South America,Argentina
30,31,"M 7.0 - 153 km NW of Tobelo, Indonesia",7.0,18-01-2023 06:06,3,5,green,1,756,us,130,1.974,17.0,mwc,28.566,2.74,127.05,"Tobelo, Indonesia",Asia,Indonesia
31,32,"M 7.6 - Pulau Pulau Tanimbar, Indonesia",7.6,09-01-2023 17:47,5,7,green,0,957,us,114,1.575,21.0,mww,105.249,-7.09,130.04,"Pulau Pulau Tanimbar, Indonesia",Asia,Indonesia
32,33,M 7.0 - Vanuatu,7.0,08-01-2023 12:32,8,7,green,1,768,us,116,6.096,36.0,mww,29.0,-14.94,166.88,Vanuatu,Oceania,Vanuatu
33,34,"M 6.8 - 109 km NE of Hihifo, Tonga",6.8,04-12-2022 19:24,5,5,green,1,720,us,152,2.587,26.0,mww,38.0,-15.4,-172.97,"Hihifo, Tonga",Oceania,Tonga
34,35,"M 7.0 - 18 km SW of Malango, Solomon Islands",7.0,22-11-2022 02:03,8,7,green,1,768,us,117,0.509,17.0,mww,14.0,-9.8,159.6,"Malango, Solomon Islands",Oceania,Solomon Islands
35,36,"M 6.9 - 204 km SW of Bengkulu, Indonesia",6.9,18-11-2022 13:37,4,4,green,0,735,us,99,2.229,34.0,mww,25.0,-4.96,100.74,"Bengkulu, Indonesia",Asia,Indonesia
36,37,M 7.0 - ,7.0,12-11-2022 07:09,3,3,green,1,755,us,147,3.125,18.0,mww,579.0,-20.05,-178.35,"Eastern, Fiji",Oceania,Fiji
37,38,"M 7.3 - 205 km ESE of Neiafu, Tonga",7.3,11-11-2022 10:48,5,5,green,1,833,us,149,1.865,21.0,mww,37.0,-19.29,-172.13,"Neiafu, Tonga",Oceania,Tonga
38,40,M 7.0 - south of the Fiji Islands,7.0,09-11-2022 09:51,4,3,green,1,755,us,142,4.578,26.0,mwb,660.0,-26.04,178.38,the Fiji Islands,Oceania,Fiji
39,41,M 6.8 - south of the Fiji Islands,6.8,09-11-2022 09:38,1,3,green,1,711,us,136,4.678,22.0,mww,630.379,-25.97,178.36,the Fiji Islands,Oceania,Fiji
40,42,"M 6.7 - 60 km SSW of Boca Chica, Panama",6.7,20-10-2022 11:57,7,6,green,1,797,us,145,1.151,37.0,mww,20.0,7.67,-82.34,"Boca Chica, Panama",North America,Panama
41,43,"M 6.8 - 55 km SSW of Aguililla, Mexico",6.8,22-09-2022 06:16,8,7,yellow,1,1179,us,175,2.137,92.0,mww,20.0,18.33,-102.91,"Aguililla, Mexico",North America,Mexico
42,44,"M 7.6 - 35 km SSW of Aguililla, Mexico",7.6,19-09-2022 18:05,9,8,yellow,1,1799,us,271,1.153,69.0,mww,26.943,18.37,-103.25,"Aguililla, Mexico",North America,Mexico
43,45,"M 6.9 - 90 km E of Yujing, Taiwan",6.9,18-09-2022 06:44,9,9,yellow,1,887,us,215,0.401,34.0,mww,10.0,23.14,121.31,"Yujing, Taiwan",Asia,Taiwan
44,46,"M 6.5 - 96 km SE of Lugu, Taiwan",6.5,17-09-2022 13:41,7,7,green,1,756,us,178,0.43,54.0,mww,10.0,23.03,121.35,"Lugu, Taiwan",Asia,Taiwan
45,47,"M 7.0 - 209 km SSE of Isangel, Vanuatu",7.0,14-09-2022 11:04,7,5,green,1,761,us,192,2.977,45.0,mww,137.0,-21.21,170.24,"Isangel, Vanuatu",Oceania,Vanuatu
46,48,"M 7.6 - 70 km E of Kainantu, Papua New Guinea",7.6,10-09-2022 23:47,8,8,yellow,1,965,us,272,3.158,12.0,mww,116.0,-6.22,146.47,"Kainantu, Papua New Guinea",Oceania,Papua New Guinea
47,49,"M 6.6 - 44 km SE of Kangding, China",6.6,05-09-2022 04:52,9,8,orange,0,1043,us,141,8.454,34.0,mww,12.0,29.73,102.28,"Kangding, China",Asia,China
48,51,"M 7.0 - 11 km NE of Bantay, Philippines",7.0,27-07-2022 00:43,9,8,yellow,1,1351,us,152,5.276,22.0,mww,33.729,17.6,120.81,"Bantay, Philippines",Asia,Philippines
49,52,"M 6.5 - 107 km SSW of Tarauacá, Brazil",6.5,08-06-2022 00:55,3,2,green,0,653,us,236,1.999,31.0,mww,622.73,-9.06,-71.16,"Tarauacá, Brazil",South America,Brazil
50,53,"M 7.2 - 10 km W of Azángaro, Peru",7.2,26-05-2022 12:02,7,5,green,1,876,us,144,2.494,40.0,mww,236.0,-14.86,-70.31,"Azángaro, Peru",South America,Peru
51,55,"M 6.8 - 86 km NNW of San Antonio de los Cobres, Argentina",6.8,10-05-2022 23:06,6,5,green,1,762,us,162,1.505,30.0,mww,220.0,-23.61,-66.72,"San Antonio de los Cobres, Argentina",South America,Argentina
52,56,"M 6.6 - 55 km WSW of Masachapa, Nicaragua",6.6,21-04-2022 07:42,6,5,green,1,762,us,0,0.914,94.0,mww,27.0,11.55,-86.99,"Masachapa, Nicaragua",North America,Nicaragua
53,57,M 7.0 - southeast of the Loyalty Islands,7.0,31-03-2022 05:44,6,4,green,1,763,us,0,2.705,26.0,mww,10.0,-22.57,170.35,the Loyalty Islands,Europe,France
54,58,"M 6.9 - 284 km ESE of Tadine, New Caledonia",6.9,30-03-2022 20:56,6,4,green,1,738,us,0,2.697,42.0,mww,10.0,-22.72,170.28,"Tadine, New Caledonia",Europe,France
55,59,"M 6.7 - 65 km S of Hualien City, Taiwan",6.7,22-03-2022 17:41,8,7,green,1,806,us,0,0.289,32.0,mww,24.0,23.34,121.64,"Hualien City, Taiwan",Asia,Taiwan
56,60,"M 7.3 - 57 km ENE of Namie, Japan",7.3,16-03-2022 14:36,9,8,red,1,2397,us,0,2.936,29.0,mww,41.0,37.7,141.59,"Namie, Japan",Asia,Japan
57,61,"M 6.7 - 166 km W of Pariaman, Indonesia",6.7,13-03-2022 21:09,9,6,green,0,708,us,0,2.188,43.0,mww,28.0,-0.68,98.6,"Pariaman, Indonesia",Asia,Indonesia
58,62,"M 6.6 - Kermadec Islands, New Zealand",6.6,02-03-2022 12:52,2,7,green,1,670,us,0,0.827,46.0,mww,24.0,-30.05,-177.74,"Kermadec Islands, New Zealand",Oceania,New Zealand
59,63,M 6.8 - south of the Fiji Islands,6.8,16-02-2022 20:21,2,3,green,1,712,us,0,5.78,12.0,mww,535.0,-23.79,-179.97,the Fiji Islands,Oceania,Fiji
60,64,"M 6.5 - 49 km NW of Barranca, Peru",6.5,03-02-2022 15:58,8,6,green,0,690,us,0,3.026,22.0,mww,110.0,-4.46,-76.94,"Barranca, Peru",South America,Peru
61,66,"M 6.6 - 80 km SW of Labuan, Indonesia",6.6,14-01-2022 09:05,8,6,green,0,785,us,0,2.418,22.0,mww,33.0,-6.93,105.25,"Labuan, Indonesia",Asia,Indonesia
62,67,"M 6.5 - 71 km SE of Nikolski, Alaska",6.5,11-01-2022 12:39,0,3,,1,650,at,97,1.61607,108.0,Mi,37.0,52.5,-168.08,"Nikolski, Alaska",North America,United States
63,68,"M 6.5 - 71 km SE of Nikolski, Alaska",6.5,11-01-2022 12:39,0,3,,1,650,pt,23,0.0,208.8,Mi,37.0,52.5,-168.08,"Nikolski, Alaska",North America,United States
64,69,"M 6.6 - 53 km SE of Nikolski, Alaska",6.6,11-01-2022 12:39,8,5,green,1,674,us,0,0.507,49.0,mww,19.0,52.63,-168.15,"Nikolski, Alaska",North America,United States
65,70,"M 6.7 - 91 km SE of Nikolski, Alaska",6.7,11-01-2022 11:35,0,4,,1,691,at,50,0.936943,126.0,Mi,33.0,52.48,-167.74,"Nikolski, Alaska",North America,United States
66,71,"M 6.7 - 91 km SE of Nikolski, Alaska",6.7,11-01-2022 11:35,0,4,,1,691,pt,20,0.0,205.2,Mi,33.0,52.48,-167.74,"Nikolski, Alaska",North America,United States
67,72,"M 6.8 - 100 km SE of Nikolski, Alaska",6.8,11-01-2022 11:35,7,6,green,1,730,us,0,0.92,61.0,mww,20.0,52.66,-167.92,"Nikolski, Alaska",North America,United States
68,73,"M 6.6 - 48 km WNW of Pólis, Cyprus",6.6,11-01-2022 01:07,6,6,green,0,976,us,0,1.168,21.0,mww,21.0,35.15,31.91,"Pólis, Cyprus",Asia,Cyprus
69,74,"M 6.6 - northern Qinghai, China",6.6,07-01-2022 17:45,9,8,orange,0,1012,us,0,2.685,13.0,mww,13.0,37.82,101.3,"northern Qinghai, China",Asia,China
70,75,"M 7.3 - 125 km NNE of Lospalos, Timor Leste",7.3,29-12-2021 18:25,8,7,green,0,921,us,0,3.713,19.0,mww,165.49,-7.59,127.58,"Lospalos, Timor Leste",Asia,Indonesia
71,76,M 7.3 - Flores Sea,7.3,14-12-2021 03:20,9,5,green,1,854,us,0,1.025,32.0,mww,14.27,-7.6,122.2,Flores Sea,Asia,Indonesia
72,77,"M 7.5 - 43 km NNW of Barranca, Peru",7.5,28-11-2021 10:52,8,8,yellow,1,1094,us,0,4.951,40.0,mww,126.0,-4.49,-76.85,"Barranca, Peru",South America,Peru
73,78,"M 6.6 - 177 km SE of Hirara, Japan",6.6,10-11-2021 15:45,7,4,green,1,688,us,0,3.259,15.0,mww,12.0,23.54,126.48,"Hirara, Japan",Asia,Japan
74,79,"M 6.9 - 112 km E of Chignik, Alaska",6.9,11-10-2021 09:10,8,6,green,1,995,ak,0,0.0,0.0,mww,51.6,56.26,-156.49,"Chignik, Alaska",North America,United States
75,80,M 6.9 - Vanuatu region,6.9,09-10-2021 10:58,4,3,green,1,740,us,0,4.778,31.0,mww,535.0,-21.17,174.54,Vanuatu region,South America,Brazil
76,81,M 7.3 - Vanuatu region,7.3,02-10-2021 06:29,4,4,green,1,826,us,0,4.493,32.0,mww,527.0,-21.1,174.9,Vanuatu region,South America,Brazil
77,82,"M 6.5 - 80 km SW of Jiquilillo, Nicaragua",6.5,22-09-2021 09:57,7,5,green,1,684,us,0,0.993,114.0,mww,21.0,12.16,-87.85,"Jiquilillo, Nicaragua",North America,Nicaragua
78,83,"M 7.0 - Acapulco, Mexico",7.0,08-09-2021 01:47,8,8,red,1,2504,us,0,0.07,43.0,mww,20.0,16.95,-99.79,"Acapulco, Mexico",North America,Mexico
79,84,M 7.1 - South Sandwich Islands region,7.1,22-08-2021 21:33,1,4,green,1,776,us,0,9.799,32.0,mww,6.0,-60.3,-25.0,South Sandwich Islands region,Antarctica,Antarctica
80,85,M 6.6 - South Sandwich Islands region,6.6,22-08-2021 00:45,1,3,green,1,670,us,0,8.865,19.0,mww,7.0,-60.1,-24.46,South Sandwich Islands region,Antarctica,Antarctica
81,86,"M 6.9 - 17 km N of Port-Olry, Vanuatu",6.9,18-08-2021 10:10,8,7,green,1,741,us,0,0.579,54.0,mww,93.0,-14.89,167.08,"Port-Olry, Vanuatu",Oceania,Vanuatu
82,88,"M 7.2 - Nippes, Haiti",7.2,14-08-2021 12:29,9,8,red,1,2331,us,0,1.178,23.0,mww,10.0,18.35,-73.48,"Nippes, Haiti",North America,Haiti
83,89,"M 6.9 - 136 km SE of Perryville, Alaska",6.9,14-08-2021 11:57,5,4,green,1,738,ak,0,0.0,0.0,mww,33.3,55.24,-157.71,"Perryville, Alaska",North America,United States
84,90,"M 6.9 - 125 km SE of Perryville, Alaska",6.9,14-08-2021 11:57,5,4,green,1,738,us,0,1.173,36.0,mww,20.74,55.27,-157.68,"Perryville, Alaska",North America,United States
85,93,"M 7.1 - 60 km ENE of Pondaguitan, Philippines",7.1,11-08-2021 17:46,9,7,green,1,846,us,0,1.273,25.0,mww,55.14,6.45,126.74,"Pondaguitan, Philippines",Asia,Philippines
86,94,"M 8.2 - 91 km ESE of Perryville, Alaska",8.2,29-07-2021 06:15,8,6,green,1,1237,us,0,0.875,66.0,mww,46.66,55.47,-157.92,"Perryville, Alaska",North America,United States
87,95,"M 8.2 - 99 km SE of Perryville, Alaska",8.2,29-07-2021 06:15,8,7,yellow,1,1252,ak,0,0.0,0.0,mww,35.0,55.32,-157.83,"Perryville, Alaska",North America,United States
88,96,"M 6.7 - 15 km S of Hukay, Philippines",6.7,23-07-2021 20:48,8,5,green,1,935,us,0,8.139,12.0,mww,110.0,13.7,120.71,"Hukay, Philippines",Asia,Philippines
89,97,"M 6.7 - 71 km S of Burica, Panama",6.7,21-07-2021 21:15,6,6,green,1,830,us,0,1.395,61.0,mww,10.0,7.59,-82.88,"Burica, Panama",North America,Panama
90,98,"M 6.5 - Kermadec Islands, New Zealand",6.5,20-06-2021 17:05,0,4,green,1,650,us,0,7.994,24.0,mww,25.0,-30.21,-177.77,"Kermadec Islands, New Zealand",Oceania,New Zealand
91,99,"M 6.5 - 265 km SSE of Alo, Wallis and Futuna",6.5,21-05-2021 22:13,5,7,green,1,652,us,0,4.518,44.0,mww,10.0,-16.48,-177.36,"Alo, Wallis and Futuna",Europe,France
92,100,"M 7.3 - Southern Qinghai, China",7.3,21-05-2021 18:04,9,9,orange,0,1025,us,0,4.655,9.0,mww,10.0,34.59,98.26,"Southern Qinghai, China",Asia,China
93,101,"M 6.7 - 260 km S of Sinabang, Indonesia",6.7,14-05-2021 06:33,8,4,green,0,698,us,0,1.487,37.0,mww,11.0,0.17,96.65,"Sinabang, Indonesia",Asia,Indonesia
94,102,M 6.7 - Mauritius - Reunion region,6.7,12-05-2021 14:05,9,3,green,0,694,us,0,10.669,45.0,mww,10.0,-17.25,66.37,Mauritius - Reunion region,Europe,France
95,103,M 6.9 - ,6.9,01-05-2021 01:27,7,6,green,1,919,us,0,2.619,35.0,mww,43.0,38.23,141.66,"Miyagi Prefecture, Japan",Asia,Japan
96,104,"M 6.5 - 207 km WSW of Haveluloto, Tonga",6.5,25-04-2021 22:28,4,4,green,0,651,us,0,5.931,20.0,mww,246.0,-21.69,-177.06,"Haveluloto, Tonga",Oceania,Tonga
97,105,"M 6.5 - 225 km WNW of Pangai, Tonga",6.5,24-04-2021 00:23,6,4,green,0,652,us,0,10.405,19.0,mww,301.0,-18.92,-176.24,"Pangai, Tonga",Oceania,Tonga
98,106,"M 7.0 - 30 km E of Ishinomaki, Japan",7.0,20-03-2021 09:09,7,7,yellow,1,1052,us,0,2.378,35.0,mww,43.0,38.48,141.61,"Ishinomaki, Japan",Asia,Japan
99,107,"M 6.6 - 171 km SSE of Ust’-Kamchatsk Staryy, Russia",6.6,16-03-2021 18:38,5,5,green,1,672,us,0,3.183,18.0,mww,13.23,54.7,163.21,"Ust’-Kamchatsk Staryy, Russia",Europe,Russian Federation
100,109,"M 8.1 - Kermadec Islands, New Zealand",8.1,04-03-2021 19:28,9,8,green,1,1021,us,0,0.739,21.0,mww,28.93,-29.75,-177.22,"Kermadec Islands, New Zealand",Oceania,New Zealand
101,110,"M 7.4 - Kermadec Islands, New Zealand",7.4,04-03-2021 17:41,3,7,green,1,843,us,0,0.437,30.0,mww,43.0,-29.61,-177.84,"Kermadec Islands, New Zealand",Oceania,New Zealand
102,111,"M 7.3 - 182 km NE of Gisborne, New Zealand",7.3,04-03-2021 13:27,7,6,green,1,932,us,0,0.918,24.0,mww,10.0,-37.6,179.54,"Gisborne, New Zealand",Oceania,New Zealand
103,112,"M 7.1 - 73 km ENE of Namie, Japan",7.1,13-02-2021 14:07,9,8,orange,1,1612,us,0,3.085,11.0,mww,43.98,37.69,141.99,"Namie, Japan",Asia,Japan
104,113,M 7.7 - southeast of the Loyalty Islands,7.7,10-02-2021 13:19,9,4,green,1,918,us,0,7.989,15.0,mww,10.0,-23.28,171.49,the Loyalty Islands,Europe,France
105,114,M 6.9 - South Shetland Islands,6.9,23-01-2021 23:36,9,5,green,1,739,us,0,1.55,16.0,mww,15.0,-61.85,-55.56,South Shetland Islands,Antarctica,Antarctica
106,115,"M 7.0 - 211 km SE of Pondaguitan, Philippines",7.0,21-01-2021 12:23,7,5,green,1,802,us,0,2.821,15.0,mww,80.0,5.01,127.52,"Pondaguitan, Philippines",Asia,Philippines
107,116,"M 6.7 - 29 km SSW of Turt, Mongolia",6.7,11-01-2021 21:32,8,8,green,0,776,us,0,2.043,22.0,mww,10.0,51.24,100.44,"Turt, Mongolia",Asia,Mongolia
108,117,"M 6.7 - 146 km WNW of Corral, Chile",6.7,27-12-2020 21:39,5,5,green,1,776,us,0,1.319,19.0,mww,10.0,-39.33,-74.91,"Corral, Chile",South America,Chile
109,118,"M 7.0 - 13 km NNE of Néon Karlovásion, Greece",7.0,30-10-2020 11:51,8,7,orange,0,1527,us,0,1.518,18.0,mww,21.0,37.9,26.8,"Néon Karlovásion, Greece",Europe,Greece
110,119,"M 7.6 - 99 km SE of Sand Point, Alaska",7.6,19-10-2020 20:54,9,7,yellow,1,1165,us,0,0.23,36.0,mww,28.37,54.66,-159.68,"Sand Point, Alaska",North America,United States
111,121,"M 6.5 - 94 km NW of Vallenar, Chile",6.5,01-09-2020 21:09,6,6,green,0,674,us,0,0.388,49.0,mww,16.0,-27.93,-71.39,"Vallenar, Chile",South America,Chile
112,122,"M 6.8 - 86 km NW of Vallenar, Chile",6.8,01-09-2020 04:09,6,7,green,1,824,us,0,0.312,69.0,mww,21.0,-28.01,-71.2,"Vallenar, Chile",South America,Chile
113,124,"M 6.9 - 222 km SSE of Katabu, Indonesia",6.9,21-08-2020 04:09,4,3,green,0,749,us,0,2.267,20.0,mww,624.0,-6.67,123.49,"Katabu, Indonesia",Asia,Indonesia
114,125,"M 6.9 - 122 km WSW of Bengkulu, Indonesia",6.9,18-08-2020 22:29,4,4,green,0,735,us,0,1.716,25.0,mww,26.0,-4.28,101.22,"Bengkulu, Indonesia",Asia,Indonesia
115,126,"M 6.8 - 138 km WSW of Bengkulu, Indonesia",6.8,18-08-2020 22:23,5,4,green,0,716,us,0,1.816,34.0,mww,22.0,-4.37,101.1,"Bengkulu, Indonesia",Asia,Indonesia
116,127,"M 6.6 - 13 km E of San Pedro, Philippines",6.6,18-08-2020 00:03,9,8,yellow,1,784,us,0,5.128,14.0,mww,10.0,12.01,124.13,"San Pedro, Philippines",Asia,Philippines
117,128,"M 7.8 - 99 km SSE of Perryville, Alaska",7.8,22-07-2020 06:12,9,7,green,1,1111,us,0,0.621,60.0,mww,28.0,55.11,-158.48,"Perryville, Alaska",North America,United States
118,129,"M 7.0 - 114 km NNW of Popondetta, Papua New Guinea",7.0,17-07-2020 02:50,6,7,green,1,820,us,0,1.671,18.0,mww,73.0,-7.85,147.76,"Popondetta, Papua New Guinea",Oceania,Papua New Guinea
119,130,"M 6.6 - 97 km N of Batang, Indonesia",6.6,06-07-2020 22:54,4,2,green,0,684,us,0,1.458,14.0,mww,533.76,-5.64,110.68,"Batang, Indonesia",Asia,Indonesia
120,131,"M 7.4 - 9 km SE of Santa María Xadani, Mexico",7.4,23-06-2020 15:29,8,8,orange,1,1494,us,0,0.151,30.0,mww,20.0,15.92,-95.95,"Santa María Xadani, Mexico",North America,Mexico
121,133,"M 6.6 - 130 km WNW of Naze, Japan",6.6,13-06-2020 15:51,5,4,green,1,734,us,0,2.015,18.0,mww,165.0,28.94,128.26,"Naze, Japan",Asia,Japan
122,134,"M 6.8 - 48 km SW of San Pedro de Atacama, Chile",6.8,03-06-2020 07:35,6,6,green,1,835,us,0,1.164,21.0,mww,112.0,-23.3,-68.42,"San Pedro de Atacama, Chile",South America,Chile
123,135,"M 6.5 - Monte Cristo Range, NV Earthquake",6.5,15-05-2020 11:03,7,8,green,0,1320,nn,27,0.357,55.79,ml,2.7,38.17,-117.85,"Monte Cristo Range, NV Earthquake",North America,United States
124,136,"M 6.6 - 175 km SSE of Lata, Solomon Islands",6.6,12-05-2020 22:41,4,6,green,1,671,us,0,3.403,12.0,mww,107.0,-12.07,166.65,"Lata, Solomon Islands",Oceania,Solomon Islands
125,137,M 6.8 - Banda Sea,6.8,06-05-2020 13:53,4,6,green,0,738,us,0,1.921,16.0,mww,96.0,-6.78,129.78,Banda Sea,Asia,Indonesia
126,138,"M 6.5 - 91 km S of Néa Anatolí, Greece",6.5,02-05-2020 12:51,7,6,green,0,678,us,0,1.293,19.0,mww,10.0,34.18,25.71,"Néa Anatolí, Greece",Europe,Greece
127,139,"M 6.5 - Stanley, Idaho",6.5,31-03-2020 23:52,8,8,green,0,1410,us,0,0.885,31.0,mww,12.06,44.46,-115.12,"Stanley, Idaho",North America,United States
128,140,"M 7.5 - 221 km SSE of Severo-Kuril’sk, Russia",7.5,25-03-2020 02:49,6,5,green,1,879,us,0,4.109,12.0,mww,57.8,48.96,157.7,"Severo-Kuril’sk, Russia",Europe,Russian Federation
129,141,"M 7.0 - 95 km ENE of Kuril’sk, Russia",7.0,13-02-2020 10:33,5,6,yellow,1,770,us,0,4.501,25.0,mww,143.0,45.62,148.96,"Kuril’sk, Russia",Asia,Russian Federation
130,142,"M 7.7 - 123 km NNW of Lucea, Jamaica",7.7,28-01-2020 19:10,9,6,yellow,1,1812,us,0,1.657,26.0,mww,14.86,19.42,-78.76,"Lucea, Jamaica",North America,Jamaica
131,143,"M 6.7 - 13 km N of Do?anyol, Turkey",6.7,24-01-2020 17:55,8,9,orange,0,1247,us,0,0.87,49.0,mww,10.0,38.43,39.06,"Do?anyol, Turkey",Asia,Turkey
132,144,"M 6.8 - 7 km S of Magsaysay, Philippines",6.8,15-12-2019 06:11,9,7,yellow,1,825,us,0,0.546,39.0,mww,18.0,6.7,125.17,"Magsaysay, Philippines",Asia,Philippines
133,145,"M 7.1 - 138km E of Bitung, Indonesia",7.1,14-11-2019 16:17,6,6,green,1,799,us,0,1.271,11.0,mww,33.0,1.62,126.42,"Bitung, Indonesia",Asia,Indonesia
